trip_id,operator,vehicle_type,start_station_id,end_station_id,start_time,end_time,duration_min,distance_km,fare_inr,user_type,day_type
TRP0070051,Yulu,Bicycle,BLR016,BLR015,2025-10-24 20:32:00,2025-10-24 20:34:18,2.3,0.44,6.15,Subscriber,Weekday
TRP0070052,Bounce,Bicycle,BLR042,BLR042,2025-10-24 21:02:00,2025-10-24 21:13:12,11.2,2.28,10.6,Subscriber,Weekday
TRP0070053,Yulu,Bicycle,BLR003,BLR002,2025-10-24 02:05:00,2025-10-24 02:13:30,8.5,1.89,9.25,Subscriber,Weekday
TRP0070054,Bounce,E-Scooter,BLR029,BLR010,2025-10-24 08:33:00,2025-10-24 08:35:24,2.4,0.8,13.6,Casual,Weekday
TRP0070055,Bounce,Bicycle,BLR013,BLR022,2025-10-24 08:16:00,2025-10-24 08:18:00,2.0,0.34,6.0,Subscriber,Weekday
TRP0070056,Bounce,Bicycle,BLR013,BLR012,2025-10-24 06:09:00,2025-10-24 06:16:24,7.4,1.67,8.7,Casual,Weekday
TRP0070057,Bounce,E-Bike,BLR004,BLR042,2025-10-24 10:45:00,2025-10-24 10:49:54,4.9,1.07,17.35,Casual,Weekday
TRP0070058,Yulu,E-Scooter,BLR022,BLR006,2025-10-24 21:39:00,2025-10-24 21:42:30,3.5,0.97,15.25,Subscriber,Weekday
TRP0070059,Yulu,Bicycle,BLR016,BLR017,2025-10-24 08:27:00,2025-10-24 08:39:06,12.1,1.93,11.05,Subscriber,Weekday
TRP0070060,Yulu,Bicycle,BLR016,BLR017,2025-10-24 22:16:00,2025-10-24 22:18:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0070061,Bounce,E-Bike,BLR001,BLR001,2025-10-24 09:10:00,2025-10-24 09:16:48,6.8,2.05,20.2,Subscriber,Weekday
TRP0070062,Yulu,E-Bike,BLR032,BLR011,2025-10-24 16:12:00,2025-10-24 16:14:00,2.0,0.3,13.0,Casual,Weekday
TRP0070063,Yulu,E-Bike,BLR025,BLR026,2025-10-24 10:39:00,2025-10-24 10:41:00,2.0,0.49,13.0,Subscriber,Weekday
TRP0070064,Yulu,E-Bike,BLR037,BLR030,2025-10-24 11:06:00,2025-10-24 11:09:42,3.7,1.12,15.55,Subscriber,Weekday
TRP0070065,Bounce,E-Scooter,BLR001,BLR040,2025-10-24 19:14:00,2025-10-24 19:25:36,11.6,3.19,27.4,Casual,Weekday
TRP0070066,Yulu,E-Bike,BLR016,BLR002,2025-10-24 08:37:00,2025-10-24 08:44:30,7.5,2.46,21.25,Subscriber,Weekday
TRP0070067,Yulu,E-Bike,BLR002,BLR002,2025-10-24 08:43:00,2025-10-24 08:57:54,14.9,3.28,32.35,Subscriber,Weekday
TRP0070068,Yulu,E-Bike,BLR023,BLR002,2025-10-24 20:17:00,2025-10-24 20:28:48,11.8,3.38,27.7,Casual,Weekday
TRP0070069,Bounce,E-Scooter,BLR013,BLR002,2025-10-24 18:13:00,2025-10-24 18:19:24,6.4,1.9,19.6,Casual,Weekday
TRP0070070,Bounce,E-Scooter,BLR030,BLR010,2025-10-24 16:33:00,2025-10-24 16:36:48,3.8,1.41,15.7,Subscriber,Weekday
TRP0070071,Yulu,Bicycle,BLR023,BLR029,2025-10-24 08:39:00,2025-10-24 08:44:54,5.9,1.28,7.95,Subscriber,Weekday
TRP0070072,Yulu,E-Scooter,BLR035,BLR021,2025-10-24 03:07:00,2025-10-24 03:15:06,8.1,2.33,22.15,Casual,Weekday
TRP0070073,Yulu,Bicycle,BLR007,BLR011,2025-10-24 19:59:00,2025-10-24 20:05:36,6.6,1.22,8.3,Subscriber,Weekday
TRP0070074,Yulu,E-Scooter,BLR023,BLR038,2025-10-24 00:53:00,2025-10-24 00:58:30,5.5,2.04,18.25,Subscriber,Weekday
TRP0070075,Yulu,Bicycle,BLR026,BLR026,2025-10-24 17:16:00,2025-10-24 17:19:06,3.1,0.71,6.55,Subscriber,Weekday
TRP0070076,Yulu,E-Scooter,BLR040,BLR001,2025-10-24 07:26:00,2025-10-24 07:33:30,7.5,2.1,21.25,Casual,Weekday
TRP0070077,Yulu,E-Scooter,BLR026,BLR016,2025-10-24 18:28:00,2025-10-24 18:31:30,3.5,0.99,15.25,Casual,Weekday
TRP0070078,Bounce,Bicycle,BLR008,BLR012,2025-10-24 17:56:00,2025-10-24 18:03:06,7.1,1.23,8.55,Subscriber,Weekday
TRP0070079,Yulu,E-Bike,BLR016,BLR030,2025-10-24 17:58:00,2025-10-24 18:00:00,2.0,0.36,13.0,Subscriber,Weekday
TRP0070080,Bounce,Bicycle,BLR039,BLR011,2025-10-24 19:13:00,2025-10-24 19:26:54,13.9,2.16,11.95,Casual,Weekday
TRP0070081,Bounce,E-Scooter,BLR042,BLR018,2025-10-24 12:34:00,2025-10-24 12:39:00,5.0,1.79,17.5,Subscriber,Weekday
TRP0070082,Yulu,E-Bike,BLR027,BLR008,2025-10-24 21:24:00,2025-10-24 21:30:36,6.6,1.85,19.9,Casual,Weekday
TRP0070083,Bounce,Bicycle,BLR013,BLR011,2025-10-24 19:49:00,2025-10-24 20:39:30,50.5,8.13,30.25,Casual,Weekday
TRP0070084,Yulu,Bicycle,BLR026,BLR025,2025-10-24 08:27:00,2025-10-24 08:29:30,2.5,0.54,6.25,Subscriber,Weekday
TRP0070085,Bounce,Bicycle,BLR001,BLR001,2025-10-24 10:04:00,2025-10-24 10:15:00,11.0,2.1,10.5,Subscriber,Weekday
TRP0070086,Yulu,Bicycle,BLR002,BLR002,2025-10-24 20:41:00,2025-10-24 20:43:12,2.2,0.42,6.1,Subscriber,Weekday
TRP0070087,Yulu,Bicycle,BLR022,BLR022,2025-10-24 11:36:00,2025-10-24 11:47:48,11.8,2.36,10.9,Subscriber,Weekday
TRP0070088,Yulu,E-Scooter,BLR019,BLR038,2025-10-24 14:41:00,2025-10-24 14:44:18,3.3,0.98,14.95,Subscriber,Weekday
TRP0070089,Yulu,Bicycle,BLR033,BLR002,2025-10-24 21:43:00,2025-10-24 21:52:24,9.4,1.59,9.7,Subscriber,Weekday
TRP0070090,Bounce,Bicycle,BLR001,BLR034,2025-10-24 18:25:00,2025-10-24 18:27:00,2.0,0.33,6.0,Subscriber,Weekday
TRP0070091,Yulu,E-Bike,BLR032,BLR032,2025-10-24 10:08:00,2025-10-24 10:10:00,2.0,0.3,13.0,Subscriber,Weekday
TRP0070092,Bounce,E-Bike,BLR021,BLR017,2025-10-24 11:03:00,2025-10-24 11:14:00,11.0,3.11,26.5,Subscriber,Weekday
TRP0070093,Yulu,E-Scooter,BLR018,BLR018,2025-10-24 21:28:00,2025-10-24 21:30:00,2.0,0.5,13.0,Casual,Weekday
TRP0070094,Yulu,Bicycle,BLR018,BLR024,2025-10-24 05:19:00,2025-10-24 05:28:48,9.8,1.58,9.9,Subscriber,Weekday
TRP0070095,Yulu,E-Scooter,BLR041,BLR012,2025-10-24 18:34:00,2025-10-24 18:36:00,2.0,0.4,13.0,Casual,Weekday
TRP0070096,Yulu,E-Scooter,BLR014,BLR040,2025-10-24 18:32:00,2025-10-24 18:40:48,8.8,2.88,23.2,Casual,Weekday
TRP0070097,Yulu,E-Scooter,BLR041,BLR033,2025-10-24 15:04:00,2025-10-24 15:06:06,2.1,0.76,13.15,Casual,Weekday
TRP0070098,Yulu,E-Bike,BLR012,BLR026,2025-10-24 18:06:00,2025-10-24 18:10:12,4.2,1.4,16.3,Subscriber,Weekday
TRP0070099,Bounce,E-Bike,BLR011,BLR040,2025-10-24 09:27:00,2025-10-24 09:39:36,12.6,3.69,28.9,Subscriber,Weekday
TRP0070100,Bounce,Bicycle,BLR031,BLR027,2025-10-24 14:16:00,2025-10-24 14:32:48,16.8,2.49,13.4,Subscriber,Weekday
TRP0070101,Yulu,E-Bike,BLR015,BLR021,2025-10-24 10:19:00,2025-10-24 10:27:54,8.9,2.16,23.35,Casual,Weekday
TRP0070102,Bounce,Bicycle,BLR010,BLR008,2025-10-24 03:21:00,2025-10-24 03:25:24,4.4,0.69,7.2,Subscriber,Weekday
TRP0070103,Bounce,E-Scooter,BLR004,BLR012,2025-10-24 17:10:00,2025-10-24 17:12:00,2.0,0.45,13.0,Subscriber,Weekday
TRP0070104,Bounce,Bicycle,BLR010,BLR021,2025-10-24 06:53:00,2025-10-24 06:59:06,6.1,1.22,8.05,Subscriber,Weekday
TRP0070105,Bounce,E-Scooter,BLR001,BLR001,2025-10-24 21:47:00,2025-10-24 21:52:24,5.4,1.33,18.1,Casual,Weekday
TRP0070106,Bounce,E-Bike,BLR024,BLR021,2025-10-24 17:33:00,2025-10-24 17:35:24,2.4,0.59,13.6,Casual,Weekday
TRP0070107,Bounce,E-Bike,BLR001,BLR026,2025-10-24 11:55:00,2025-10-24 12:03:12,8.2,1.89,22.3,Subscriber,Weekday
TRP0070108,Bounce,Bicycle,BLR038,BLR004,2025-10-24 08:34:00,2025-10-24 08:51:54,17.9,3.05,13.95,Casual,Weekday
TRP0070109,Yulu,E-Scooter,BLR012,BLR001,2025-10-24 17:14:00,2025-10-24 17:29:30,15.5,4.05,33.25,Subscriber,Weekday
TRP0070110,Bounce,E-Bike,BLR028,BLR014,2025-10-24 08:13:00,2025-10-24 08:27:36,14.6,3.39,31.9,Subscriber,Weekday
TRP0070111,Bounce,E-Scooter,BLR034,BLR018,2025-10-24 08:16:00,2025-10-24 08:22:24,6.4,2.23,19.6,Subscriber,Weekday
TRP0070112,Yulu,E-Scooter,BLR018,BLR011,2025-10-24 19:39:00,2025-10-24 19:48:48,9.8,3.45,24.7,Subscriber,Weekday
TRP0070113,Yulu,E-Scooter,BLR020,BLR010,2025-10-24 10:45:00,2025-10-24 10:57:06,12.1,3.37,28.15,Casual,Weekday
TRP0070114,Yulu,E-Bike,BLR026,BLR028,2025-10-24 21:11:00,2025-10-24 21:20:12,9.2,2.62,23.8,Subscriber,Weekday
TRP0070115,Bounce,Bicycle,BLR004,BLR040,2025-10-24 11:46:00,2025-10-24 11:54:36,8.6,1.34,9.3,Subscriber,Weekday
TRP0070116,Yulu,Bicycle,BLR002,BLR002,2025-10-24 00:59:00,2025-10-24 01:01:06,2.1,0.3,6.05,Subscriber,Weekday
TRP0070117,Bounce,E-Scooter,BLR034,BLR035,2025-10-24 09:43:00,2025-10-24 09:51:18,8.3,3.08,22.45,Subscriber,Weekday
TRP0070118,Yulu,Bicycle,BLR025,BLR041,2025-10-24 13:27:00,2025-10-24 13:45:24,18.4,3.26,14.2,Casual,Weekday
TRP0070119,Yulu,E-Scooter,BLR016,BLR016,2025-10-24 09:09:00,2025-10-24 09:27:48,18.8,5.3,38.2,Subscriber,Weekday
TRP0070120,Yulu,E-Bike,BLR035,BLR034,2025-10-24 03:41:00,2025-10-24 03:43:00,2.0,0.52,13.0,Subscriber,Weekday
TRP0070121,Yulu,Bicycle,BLR007,BLR007,2025-10-24 14:31:00,2025-10-24 14:36:00,5.0,0.76,7.5,Subscriber,Weekday
TRP0070122,Yulu,Bicycle,BLR022,BLR032,2025-10-24 19:19:00,2025-10-24 19:24:06,5.1,0.92,7.55,Subscriber,Weekday
TRP0070123,Bounce,E-Scooter,BLR030,BLR014,2025-10-24 19:18:00,2025-10-24 19:27:24,9.4,2.71,24.1,Subscriber,Weekday
TRP0070124,Yulu,Bicycle,BLR019,BLR018,2025-10-24 15:09:00,2025-10-24 15:12:36,3.6,0.81,6.8,Subscriber,Weekday
TRP0070125,Yulu,E-Scooter,BLR032,BLR012,2025-10-24 00:15:00,2025-10-24 00:19:30,4.5,1.22,16.75,Subscriber,Weekday
TRP0070126,Yulu,E-Bike,BLR007,BLR009,2025-10-24 17:52:00,2025-10-24 18:00:48,8.8,2.87,23.2,Casual,Weekday
TRP0070127,Yulu,E-Bike,BLR026,BLR026,2025-10-24 09:24:00,2025-10-24 09:26:54,2.9,0.67,14.35,Subscriber,Weekday
TRP0070128,Yulu,Bicycle,BLR027,BLR027,2025-10-24 20:57:00,2025-10-24 21:01:24,4.4,0.77,7.2,Subscriber,Weekday
TRP0070129,Yulu,Bicycle,BLR003,BLR004,2025-10-24 17:19:00,2025-10-24 17:35:30,16.5,2.37,13.25,Casual,Weekday
TRP0070130,Bounce,E-Bike,BLR028,BLR010,2025-10-24 06:43:00,2025-10-24 07:00:36,17.6,4.56,36.4,Casual,Weekday
TRP0070131,Yulu,E-Scooter,BLR017,BLR016,2025-10-24 10:37:00,2025-10-24 10:44:12,7.2,1.83,20.8,Casual,Weekday
TRP0070132,Yulu,E-Scooter,BLR007,BLR007,2025-10-24 03:47:00,2025-10-24 03:50:42,3.7,1.35,15.55,Subscriber,Weekday
TRP0070133,Yulu,Bicycle,BLR012,BLR012,2025-10-24 19:01:00,2025-10-24 19:06:06,5.1,0.84,7.55,Subscriber,Weekday
TRP0070134,Yulu,Bicycle,BLR019,BLR001,2025-10-24 18:29:00,2025-10-24 18:38:12,9.2,1.83,9.6,Casual,Weekday
TRP0070135,Bounce,E-Scooter,BLR039,BLR039,2025-10-24 21:21:00,2025-10-24 21:25:42,4.7,1.21,17.05,Subscriber,Weekday
TRP0070136,Yulu,E-Scooter,BLR016,BLR017,2025-10-24 22:00:00,2025-10-24 22:02:00,2.0,0.55,13.0,Subscriber,Weekday
TRP0070137,Yulu,E-Bike,BLR019,BLR038,2025-10-24 00:24:00,2025-10-24 00:27:06,3.1,0.69,14.65,Subscriber,Weekday
TRP0070138,Yulu,E-Bike,BLR018,BLR019,2025-10-24 16:10:00,2025-10-24 16:21:30,11.5,3.68,27.25,Subscriber,Weekday
TRP0070139,Yulu,E-Bike,BLR007,BLR040,2025-10-24 09:34:00,2025-10-24 09:38:06,4.1,1.13,16.15,Subscriber,Weekday
TRP0070140,Bounce,E-Scooter,BLR028,BLR027,2025-10-24 20:48:00,2025-10-24 21:00:06,12.1,3.7,28.15,Casual,Weekday
TRP0070141,Bounce,E-Bike,BLR021,BLR016,2025-10-24 08:15:00,2025-10-24 08:17:00,2.0,0.3,13.0,Subscriber,Weekday
TRP0070142,Yulu,E-Scooter,BLR022,BLR032,2025-10-24 17:31:00,2025-10-24 17:36:18,5.3,1.4,17.95,Casual,Weekday
TRP0070143,Bounce,Bicycle,BLR030,BLR030,2025-10-24 10:14:00,2025-10-24 10:16:00,2.0,0.33,6.0,Casual,Weekday
TRP0070144,Bounce,E-Scooter,BLR042,BLR012,2025-10-24 19:20:00,2025-10-24 19:33:18,13.3,4.38,29.95,Subscriber,Weekday
TRP0070145,Yulu,Bicycle,BLR019,BLR019,2025-10-24 16:23:00,2025-10-24 16:46:42,23.7,3.39,16.85,Casual,Weekday
TRP0070146,Bounce,E-Scooter,BLR024,BLR023,2025-10-24 20:42:00,2025-10-24 20:44:54,2.9,0.84,14.35,Subscriber,Weekday
TRP0070147,Bounce,E-Scooter,BLR031,BLR031,2025-10-24 20:19:00,2025-10-24 20:21:00,2.0,0.54,13.0,Subscriber,Weekday
TRP0070148,Bounce,Bicycle,BLR013,BLR034,2025-10-24 08:53:00,2025-10-24 08:58:36,5.6,0.91,7.8,Casual,Weekday
TRP0070149,Bounce,E-Bike,BLR042,BLR042,2025-10-24 16:11:00,2025-10-24 16:24:06,13.1,3.99,29.65,Subscriber,Weekday
TRP0070150,Bounce,E-Scooter,BLR036,BLR033,2025-10-24 19:17:00,2025-10-24 19:19:48,2.8,0.94,14.2,Subscriber,Weekday
TRP0070151,Bounce,E-Scooter,BLR011,BLR007,2025-10-24 10:55:00,2025-10-24 10:58:12,3.2,0.96,14.8,Subscriber,Weekday
TRP0070152,Yulu,E-Bike,BLR020,BLR011,2025-10-24 19:36:00,2025-10-24 19:47:36,11.6,3.59,27.4,Casual,Weekday
TRP0070153,Bounce,E-Bike,BLR034,BLR016,2025-10-24 17:34:00,2025-10-24 17:36:00,2.0,0.47,13.0,Subscriber,Weekday
TRP0070154,Bounce,E-Scooter,BLR029,BLR030,2025-10-24 19:38:00,2025-10-24 19:41:12,3.2,0.85,14.8,Subscriber,Weekday
TRP0070155,Yulu,E-Scooter,BLR022,BLR021,2025-10-24 18:23:00,2025-10-24 18:25:00,2.0,0.3,13.0,Subscriber,Weekday
TRP0070156,Yulu,Bicycle,BLR041,BLR016,2025-10-24 00:36:00,2025-10-24 00:45:30,9.5,1.67,9.75,Subscriber,Weekday
TRP0070157,Yulu,E-Bike,BLR040,BLR002,2025-10-24 08:44:00,2025-10-24 08:54:24,10.4,2.24,25.6,Subscriber,Weekday
TRP0070158,Yulu,E-Bike,BLR007,BLR007,2025-10-24 19:42:00,2025-10-24 19:46:36,4.6,1.18,16.9,Subscriber,Weekday
TRP0070159,Yulu,E-Scooter,BLR027,BLR011,2025-10-24 19:35:00,2025-10-24 19:38:18,3.3,1.0,14.95,Casual,Weekday
TRP0070160,Bounce,E-Scooter,BLR031,BLR032,2025-10-24 20:15:00,2025-10-24 20:17:30,2.5,0.81,13.75,Subscriber,Weekday
TRP0070161,Bounce,E-Scooter,BLR030,BLR001,2025-10-24 20:21:00,2025-10-24 20:23:00,2.0,0.47,13.0,Casual,Weekday
TRP0070162,Yulu,Bicycle,BLR022,BLR021,2025-10-24 09:39:00,2025-10-24 09:42:24,3.4,0.56,6.7,Subscriber,Weekday
TRP0070163,Bounce,E-Bike,BLR011,BLR018,2025-10-24 06:34:00,2025-10-24 06:37:24,3.4,1.11,15.1,Subscriber,Weekday
TRP0070164,Bounce,E-Scooter,BLR038,BLR010,2025-10-24 17:13:00,2025-10-24 17:15:54,2.9,0.73,14.35,Casual,Weekday
TRP0070165,Bounce,Bicycle,BLR039,BLR014,2025-10-24 21:15:00,2025-10-24 21:20:48,5.8,1.04,7.9,Subscriber,Weekday
TRP0070166,Yulu,E-Bike,BLR022,BLR021,2025-10-24 12:46:00,2025-10-24 12:49:42,3.7,1.01,15.55,Casual,Weekday
TRP0070167,Bounce,E-Scooter,BLR028,BLR027,2025-10-24 20:07:00,2025-10-24 20:13:42,6.7,2.14,20.05,Casual,Weekday
TRP0070168,Bounce,E-Scooter,BLR021,BLR007,2025-10-24 11:37:00,2025-10-24 11:39:00,2.0,0.57,13.0,Casual,Weekday
TRP0070169,Yulu,E-Bike,BLR023,BLR021,2025-10-24 17:43:00,2025-10-24 17:48:54,5.9,1.48,18.85,Subscriber,Weekday
TRP0070170,Yulu,E-Scooter,BLR015,BLR022,2025-10-24 15:26:00,2025-10-24 15:34:18,8.3,2.83,22.45,Subscriber,Weekday
TRP0070171,Bounce,Bicycle,BLR021,BLR039,2025-10-24 18:37:00,2025-10-24 18:59:18,22.3,3.51,16.15,Casual,Weekday
TRP0070172,Yulu,E-Scooter,BLR025,BLR026,2025-10-24 18:36:00,2025-10-24 18:54:30,18.5,6.25,37.75,Casual,Weekday
TRP0070173,Bounce,E-Scooter,BLR024,BLR023,2025-10-24 15:40:00,2025-10-24 15:45:24,5.4,1.43,18.1,Subscriber,Weekday
TRP0070174,Bounce,Bicycle,BLR030,BLR029,2025-10-24 08:42:00,2025-10-24 08:51:18,9.3,1.8,9.65,Casual,Weekday
TRP0070175,Yulu,Bicycle,BLR025,BLR014,2025-10-24 08:05:00,2025-10-24 08:10:54,5.9,1.2,7.95,Subscriber,Weekday
TRP0070176,Bounce,Bicycle,BLR028,BLR027,2025-10-24 06:31:00,2025-10-24 06:50:30,19.5,3.15,14.75,Casual,Weekday
TRP0070177,Yulu,E-Bike,BLR032,BLR021,2025-10-24 08:35:00,2025-10-24 08:37:00,2.0,0.64,13.0,Subscriber,Weekday
TRP0070178,Yulu,Bicycle,BLR022,BLR031,2025-10-24 20:28:00,2025-10-24 20:43:30,15.5,2.35,12.75,Subscriber,Weekday
TRP0070179,Yulu,E-Scooter,BLR023,BLR035,2025-10-24 18:17:00,2025-10-24 18:19:00,2.0,0.5,13.0,Casual,Weekday
TRP0070180,Bounce,Bicycle,BLR028,BLR008,2025-10-24 18:09:00,2025-10-24 18:12:54,3.9,0.69,6.95,Casual,Weekday
TRP0070181,Yulu,E-Scooter,BLR022,BLR021,2025-10-24 08:30:00,2025-10-24 08:32:00,2.0,0.47,13.0,Subscriber,Weekday
TRP0070182,Yulu,Bicycle,BLR014,BLR014,2025-10-24 02:16:00,2025-10-24 02:41:36,25.6,4.53,17.8,Subscriber,Weekday
TRP0070183,Yulu,E-Bike,BLR023,BLR024,2025-10-24 19:15:00,2025-10-24 19:28:00,13.0,3.13,29.5,Casual,Weekday
TRP0070184,Bounce,E-Scooter,BLR029,BLR009,2025-10-24 16:06:00,2025-10-24 16:09:30,3.5,0.89,15.25,Casual,Weekday
TRP0070185,Yulu,Bicycle,BLR022,BLR005,2025-10-24 19:30:00,2025-10-24 19:33:12,3.2,0.64,6.6,Subscriber,Weekday
TRP0070186,Bounce,Bicycle,BLR024,BLR012,2025-10-24 09:28:00,2025-10-24 09:46:54,18.9,3.72,14.45,Subscriber,Weekday
TRP0070187,Yulu,Bicycle,BLR025,BLR012,2025-10-24 16:29:00,2025-10-24 16:41:12,12.2,2.59,11.1,Subscriber,Weekday
TRP0070188,Bounce,E-Scooter,BLR034,BLR034,2025-10-24 15:55:00,2025-10-24 15:58:36,3.6,1.34,15.4,Subscriber,Weekday
TRP0070189,Yulu,E-Bike,BLR017,BLR017,2025-10-24 17:56:00,2025-10-24 18:11:12,15.2,3.44,32.8,Subscriber,Weekday
TRP0070190,Yulu,E-Bike,BLR016,BLR014,2025-10-24 08:39:00,2025-10-24 08:52:54,13.9,3.51,30.85,Subscriber,Weekday
TRP0070191,Yulu,E-Bike,BLR026,BLR030,2025-10-24 17:27:00,2025-10-24 17:34:54,7.9,1.88,21.85,Subscriber,Weekday
TRP0070192,Bounce,Bicycle,BLR001,BLR001,2025-10-24 09:02:00,2025-10-24 09:13:42,11.7,1.86,10.85,Subscriber,Weekday
TRP0070193,Bounce,E-Scooter,BLR005,BLR021,2025-10-24 18:54:00,2025-10-24 18:59:48,5.8,1.95,18.7,Subscriber,Weekday
TRP0070194,Bounce,Bicycle,BLR013,BLR005,2025-10-24 15:02:00,2025-10-24 15:27:06,25.1,4.56,17.55,Subscriber,Weekday
TRP0070195,Yulu,E-Scooter,BLR017,BLR017,2025-10-24 00:51:00,2025-10-24 00:58:24,7.4,2.58,21.1,Subscriber,Weekday
TRP0070196,Yulu,E-Scooter,BLR026,BLR026,2025-10-24 10:58:00,2025-10-24 11:04:48,6.8,1.86,20.2,Subscriber,Weekday
TRP0070197,Bounce,E-Scooter,BLR004,BLR008,2025-10-24 17:33:00,2025-10-24 17:37:48,4.8,1.17,17.2,Subscriber,Weekday
TRP0070198,Yulu,E-Scooter,BLR025,BLR030,2025-10-24 10:57:00,2025-10-24 11:05:12,8.2,2.11,22.3,Subscriber,Weekday
TRP0070199,Yulu,E-Scooter,BLR020,BLR010,2025-10-24 20:26:00,2025-10-24 20:31:48,5.8,1.69,18.7,Casual,Weekday
TRP0070200,Yulu,E-Bike,BLR016,BLR017,2025-10-24 16:54:00,2025-10-24 16:59:48,5.8,1.52,18.7,Subscriber,Weekday
TRP0070201,Bounce,Bicycle,BLR024,BLR012,2025-10-24 08:15:00,2025-10-24 08:24:24,9.4,1.76,9.7,Casual,Weekday
TRP0070202,Bounce,Bicycle,BLR010,BLR012,2025-10-24 18:44:00,2025-10-24 19:02:24,18.4,2.64,14.2,Subscriber,Weekday
TRP0070203,Bounce,E-Bike,BLR029,BLR002,2025-10-24 08:55:00,2025-10-24 09:01:30,6.5,2.03,19.75,Casual,Weekday
TRP0070204,Yulu,Bicycle,BLR025,BLR001,2025-10-24 19:35:00,2025-10-24 19:41:06,6.1,1.26,8.05,Subscriber,Weekday
TRP0070205,Yulu,E-Scooter,BLR022,BLR041,2025-10-24 08:21:00,2025-10-24 08:33:30,12.5,3.32,28.75,Subscriber,Weekday
TRP0070206,Yulu,Bicycle,BLR026,BLR012,2025-10-24 09:20:00,2025-10-24 09:39:12,19.2,3.78,14.6,Subscriber,Weekday
TRP0070207,Bounce,E-Scooter,BLR038,BLR036,2025-10-24 09:38:00,2025-10-24 10:04:48,26.8,9.63,50.2,Subscriber,Weekday
TRP0070208,Bounce,E-Scooter,BLR001,BLR001,2025-10-24 07:56:00,2025-10-24 08:04:12,8.2,3.18,22.3,Casual,Weekday
TRP0070209,Yulu,Bicycle,BLR020,BLR033,2025-10-24 01:52:00,2025-10-24 01:55:42,3.7,0.56,6.85,Subscriber,Weekday
TRP0070210,Bounce,Bicycle,BLR011,BLR021,2025-10-24 10:50:00,2025-10-24 10:52:30,2.5,0.46,6.25,Subscriber,Weekday
TRP0070211,Yulu,E-Scooter,BLR019,BLR004,2025-10-24 16:20:00,2025-10-24 16:23:54,3.9,1.32,15.85,Subscriber,Weekday
TRP0070212,Yulu,Bicycle,BLR040,BLR036,2025-10-24 19:37:00,2025-10-24 19:40:00,3.0,0.44,6.5,Subscriber,Weekday
TRP0070213,Yulu,Bicycle,BLR023,BLR024,2025-10-24 09:25:00,2025-10-24 09:38:48,13.8,2.82,11.9,Casual,Weekday
TRP0070214,Yulu,Bicycle,BLR032,BLR038,2025-10-24 18:10:00,2025-10-24 18:20:42,10.7,1.79,10.35,Casual,Weekday
TRP0070215,Bounce,Bicycle,BLR021,BLR034,2025-10-24 02:26:00,2025-10-24 02:33:48,7.8,1.76,8.9,Casual,Weekday
TRP0070216,Bounce,Bicycle,BLR001,BLR001,2025-10-24 07:25:00,2025-10-24 07:38:48,13.8,2.37,11.9,Subscriber,Weekday
TRP0070217,Bounce,E-Scooter,BLR021,BLR038,2025-10-24 07:21:00,2025-10-24 07:29:00,8.0,3.08,22.0,Subscriber,Weekday
TRP0070218,Bounce,E-Scooter,BLR031,BLR027,2025-10-24 20:29:00,2025-10-24 20:39:18,10.3,2.93,25.45,Subscriber,Weekday
TRP0070219,Yulu,E-Bike,BLR012,BLR027,2025-10-24 13:50:00,2025-10-24 14:00:24,10.4,3.02,25.6,Subscriber,Weekday
TRP0070220,Yulu,E-Scooter,BLR040,BLR002,2025-10-24 19:45:00,2025-10-24 19:48:06,3.1,1.14,14.65,Casual,Weekday
TRP0070221,Bounce,Bicycle,BLR021,BLR033,2025-10-24 18:05:00,2025-10-24 18:07:24,2.4,0.37,6.2,Casual,Weekday
TRP0070222,Bounce,E-Scooter,BLR028,BLR027,2025-10-24 18:19:00,2025-10-24 18:28:06,9.1,2.49,23.65,Subscriber,Weekday
TRP0070223,Yulu,E-Bike,BLR025,BLR026,2025-10-24 20:53:00,2025-10-24 20:59:42,6.7,2.21,20.05,Casual,Weekday
TRP0070224,Bounce,Bicycle,BLR001,BLR021,2025-10-24 14:17:00,2025-10-24 14:19:00,2.0,0.37,6.0,Subscriber,Weekday
TRP0070225,Bounce,Bicycle,BLR001,BLR027,2025-10-24 20:06:00,2025-10-24 20:17:24,11.4,1.97,10.7,Subscriber,Weekday
TRP0070226,Bounce,E-Scooter,BLR024,BLR001,2025-10-24 16:21:00,2025-10-24 16:28:36,7.6,2.85,21.4,Casual,Weekday
TRP0070227,Yulu,E-Bike,BLR003,BLR003,2025-10-24 23:56:00,2025-10-25 00:02:30,6.5,1.66,19.75,Subscriber,Weekday
TRP0070228,Bounce,Bicycle,BLR004,BLR010,2025-10-24 18:54:00,2025-10-24 19:16:48,22.8,3.36,16.4,Subscriber,Weekday
TRP0070229,Bounce,E-Scooter,BLR021,BLR001,2025-10-24 08:30:00,2025-10-24 08:43:18,13.3,3.71,29.95,Subscriber,Weekday
TRP0070230,Yulu,E-Scooter,BLR009,BLR009,2025-10-24 14:42:00,2025-10-24 14:45:42,3.7,1.32,15.55,Casual,Weekday
TRP0070231,Yulu,E-Bike,BLR014,BLR012,2025-10-24 17:02:00,2025-10-24 17:04:00,2.0,0.3,13.0,Subscriber,Weekday
